PlaceID,Year,LandPrice
12,2009,0
12,2010,0
12,2011,0
12,2012,0
12,2013,0
778,1992,0
778,1993,0
778,1994,0
778,1995,0
778,1996,0
778,1997,0
778,1998,0
778,1999,0
778,2000,0
778,2001,0
778,2002,0
778,2003,0
778,2004,0
778,2005,0
778,2006,0
778,2007,0
778,2008,0
778,2009,0
778,2010,0
778,2011,0
778,2012,0
778,2013,0
746,1992,0
746,1993,0
746,1994,0
746,1995,0
746,1996,0
746,1997,0
746,1998,0
746,1999,0
746,2000,0
746,2001,0
746,2002,0
746,2003,0
746,2004,0
746,2005,0
746,2006,0
746,2007,0
746,2008,0
746,2009,0
746,2010,0
746,2011,0
746,2012,0
746,2013,0
714,1992,0
714,1993,0
714,1994,0
714,1995,0
714,1996,0
714,1997,0
714,1998,0
714,1999,0
714,2000,0
714,2001,0
714,2002,0
714,2003,0
714,2004,0
714,2005,0
714,2006,0
714,2007,0
714,2008,0
714,2009,0
714,2010,0
714,2011,0
714,2012,0
714,2013,0
1352,1992,0
1352,1993,0
1352,1994,0
1352,1995,0
1352,1996,0
1352,1997,0
1352,1998,0
1352,1999,0
1352,2000,0
1352,2001,0
1352,2002,0
1352,2003,0
1352,2004,0
1352,2005,0
1352,2006,0
1352,2007,0
1352,2008,0
1352,2009,0
1352,2010,0
1352,2011,0
1352,2012,0
1352,2013,0
1416,1992,0
1416,1993,0
1416,1994,0
1416,1995,0
1416,1996,0
1416,1997,0
1416,1998,0
1416,1999,0
1416,2000,0
1416,2001,0
1416,2002,0
1416,2003,0
1416,2004,0
1416,2005,0
1416,2006,0
1416,2007,0
1416,2008,0
1416,2009,0
1416,2010,0
1416,2011,0
1416,2012,0
1416,2013,0
1614,1992,0
1614,1993,0
1614,1994,0
1614,1995,0
1614,1996,0
1614,1997,0
1614,1998,0
1614,1999,0
1614,2000,0
1614,2001,0
1614,2002,0
1614,2003,0
1614,2004,0
1614,2005,0
1614,2006,0
1614,2007,0
1614,2008,0
1614,2009,0
1614,2010,0
1614,2011,0
1614,2012,0
1614,2013,0
15,1992,0
15,1993,0
15,1994,0
15,1995,0
15,1996,0
15,1997,0
15,1998,0
15,1999,0
15,2000,0
15,2001,0
15,2002,0
15,2003,0
15,2004,0
15,2005,0
15,2006,0
15,2007,0
15,2008,0
15,2009,0
15,2010,0
15,2011,0
15,2012,0
15,2013,0
47,1992,0
47,1993,0
47,1994,0
47,1995,0
47,1996,0
47,1997,0
47,1998,0
47,1999,0
47,2000,0
47,2001,0
47,2002,0
47,2003,0
47,2004,0
47,2005,0
47,2006,0
47,2007,0
47,2008,0
47,2009,0
47,2010,0
47,2011,0
47,2012,0
47,2013,0
79,1992,0
79,1993,0
79,1994,0
79,1995,0
79,1996,0
79,1997,0
79,1998,0
79,1999,0
79,2000,0
79,2001,0
79,2002,0
79,2003,0
79,2004,0
79,2005,0
79,2006,0
79,2007,0
79,2008,0
79,2009,0
79,2010,0
79,2011,0
79,2012,0
79,2013,0
911,1992,0
911,1993,0
911,1994,0
911,1995,0
911,1996,0
911,1997,0
911,1998,0
911,1999,0
911,2000,0
911,2001,0
911,2002,0
911,2003,0
911,2004,0
911,2005,0
911,2006,0
911,2007,0
911,2008,0
911,2009,0
911,2010,0
911,2011,0
911,2012,0
911,2013,0
975,1992,0
975,1993,0
975,1994,0
975,1995,0
975,1996,0
975,1997,0
975,1998,0
975,1999,0
975,2000,0
975,2001,0
975,2002,0
975,2003,0
975,2004,0
975,2005,0
975,2006,0
975,2007,0
975,2008,0
975,2009,0
975,2010,0
975,2011,0
975,2012,0
975,2013,0
972,1992,0
972,1993,0
972,1994,0
972,1995,0
972,1996,0
972,1997,0
972,1998,0
972,1999,0
972,2000,0
972,2001,0
972,2002,0
972,2003,0
972,2004,0
972,2005,0
972,2006,0
972,2007,0
972,2008,0
972,2009,0
972,2010,0
972,2011,0
972,2012,0
972,2013,0
112,1992,0
112,1993,0
112,1994,0
112,1995,0
112,1996,0
112,1997,0
112,1998,0
112,1999,0
112,2000,0
112,2001,0
112,2002,0
112,2003,0
112,2004,0
112,2005,0
112,2006,0
112,2007,0
112,2008,0
112,2009,0
112,2010,0
112,2011,0
112,2012,0
112,2013,0
176,1992,0
176,1993,0
176,1994,0
176,1995,0
176,1996,0
176,1997,0
176,1998,0
176,1999,0
176,2000,0
176,2001,0
176,2002,0
176,2003,0
176,2004,0
176,2005,0
176,2006,0
176,2007,0
176,2008,0
176,2009,0
176,2010,0
176,2011,0
176,2012,0
176,2013,0
208,1992,0
208,1993,0
208,1994,0
208,1995,0
208,1996,0
208,1997,0
208,1998,0
208,1999,0
208,2000,0
208,2001,0
208,2002,0
208,2003,0
208,2004,0
208,2005,0
208,2006,0
208,2007,0
208,2008,0
208,2009,0
208,2010,0
208,2011,0
208,2012,0
208,2013,0
240,1992,0
240,1993,0
240,1994,0
240,1995,0
240,1996,0
240,1997,0
240,1998,0
240,1999,0
240,2000,0
240,2001,0
240,2002,0
240,2003,0
240,2004,0
240,2005,0
240,2006,0
240,2007,0
240,2008,0
240,2009,0
240,2010,0
240,2011,0
240,2012,0
240,2013,0
272,1992,0
272,1993,0
272,1994,0
272,1995,0
272,1996,0
272,1997,0
272,1998,0
272,1999,0
272,2000,0
272,2001,0
272,2002,0
272,2003,0
272,2004,0
272,2005,0
272,2006,0
272,2007,0
272,2008,0
272,2009,0
272,2010,0
272,2011,0
272,2012,0
272,2013,0
304,1992,0
304,1993,0
304,1994,0
304,1995,0
304,1996,0
304,1997,0
304,1998,0
304,1999,0
304,2000,0
304,2001,0
304,2002,0
304,2003,0
304,2004,0
304,2005,0
304,2006,0
304,2007,0
304,2008,0
304,2009,0
304,2010,0
304,2011,0
304,2012,0
304,2013,0
488,1992,0
488,1993,0
488,1994,0
488,1995,0
488,1996,0
488,1997,0
488,1998,0
488,1999,0
488,2000,0
488,2001,0
488,2002,0
488,2003,0
488,2004,0
488,2005,0
488,2006,0
488,2007,0
488,2008,0
488,2009,0
488,2010,0
488,2011,0
488,2012,0
488,2013,0
424,1992,0
424,1993,0
424,1994,0
424,1995,0
424,1996,0
424,1997,0
424,1998,0
424,1999,0
424,2000,0
424,2001,0
424,2002,0
424,2003,0
424,2004,0
424,2005,0
424,2006,0
424,2007,0
424,2008,0
424,2009,0
424,2010,0
424,2011,0
424,2012,0
424,2013,0
976,1992,0
976,1993,0
976,1994,0
976,1995,0
976,1996,0
976,1997,0
976,1998,0
976,1999,0
976,2000,0
976,2001,0
976,2002,0
976,2003,0
976,2004,0
976,2005,0
976,2006,0
976,2007,0
976,2008,0
976,2009,0
976,2010,0
976,2011,0
976,2012,0
976,2013,0
1026,1992,0
1026,1993,0
1026,1994,0
1026,1995,0
1026,1996,0
1026,1997,0
1026,1998,0
1026,1999,0
1026,2000,0
1026,2001,0
1026,2002,0
1026,2003,0
1026,2004,0
1026,2005,0
1026,2006,0
1026,2007,0
1026,2008,0
1026,2009,0
1026,2010,0
1026,2011,0
1026,2012,0
1026,2013,0
1090,1992,0
1090,1993,0
1090,1994,0
1090,1995,0
1090,1996,0
1090,1997,0
1090,1998,0
1090,1999,0
1090,2000,0
1090,2001,0
1090,2002,0
1090,2003,0
1090,2004,0
1090,2005,0
1090,2006,0
1090,2007,0
1090,2008,0
1090,2009,0
1090,2010,0
1090,2011,0
1090,2012,0
1090,2013,0
1122,1992,0
1122,1993,0
1122,1994,0
1122,1995,0
1122,1996,0
1122,1997,0
1122,1998,0
1122,1999,0
1122,2000,0
1122,2001,0
1122,2002,0
1122,2003,0
1122,2004,0
1122,2005,0
1122,2006,0
1122,2007,0
1122,2008,0
1122,2009,0
1122,2010,0
1122,2011,0
1122,2012,0
1122,2013,0
1186,1992,0
1186,1993,0
1186,1994,0
1186,1995,0
1186,1996,0
1186,1997,0
1186,1998,0
1186,1999,0
1186,2000,0
1186,2001,0
1186,2002,0
1186,2003,0
1186,2004,0
1186,2005,0
1186,2006,0
1186,2007,0
1186,2008,0
1186,2009,0
1186,2010,0
1186,2011,0
1186,2012,0
1186,2013,0
1218,1992,0
1218,1993,0
1218,1994,0
1218,1995,0
1218,1996,0
1218,1997,0
1218,1998,0
1218,1999,0
1218,2000,0
1218,2001,0
1218,2002,0
1218,2003,0
1218,2004,0
1218,2005,0
1218,2006,0
1218,2007,0
1218,2008,0
1218,2009,0
1218,2010,0
1218,2011,0
1218,2012,0
1218,2013,0
1250,1992,0
1250,1993,0
1250,1994,0
1250,1995,0
1250,1996,0
1250,1997,0
1250,1998,0
1250,1999,0
1250,2000,0
1250,2001,0
1250,2002,0
1250,2003,0
1250,2004,0
1250,2005,0
1250,2006,0
1250,2007,0
1250,2008,0
1250,2009,0
1250,2010,0
1250,2011,0
1250,2012,0
1250,2013,0
1282,1992,0
1282,1993,0
1282,1994,0
1282,1995,0
1282,1996,0
1282,1997,0
1282,1998,0
1282,1999,0
1282,2000,0
1282,2001,0
1282,2002,0
1282,2003,0
1282,2004,0
1282,2005,0
1282,2006,0
1282,2007,0
1282,2008,0
1282,2009,0
1282,2010,0
1282,2011,0
1282,2012,0
1282,2013,0
1314,1992,0
1314,1993,0
1314,1994,0
1314,1995,0
1314,1996,0
1314,1997,0
1314,1998,0
1314,1999,0
1314,2000,0
1314,2001,0
1314,2002,0
1314,2003,0
1314,2004,0
1314,2005,0
1314,2006,0
1314,2007,0
1314,2008,0
1314,2009,0
1314,2010,0
1314,2011,0
1314,2012,0
1314,2013,0
1346,1992,0
1346,1993,0
1346,1994,0
1346,1995,0
1346,1996,0
1346,1997,0
1346,1998,0
1346,1999,0
1346,2000,0
1346,2001,0
1346,2002,0
1346,2003,0
1346,2004,0
1346,2005,0
1346,2006,0
1346,2007,0
1346,2008,0
1346,2009,0
1346,2010,0
1346,2011,0
1346,2012,0
1346,2013,0
1378,1992,0
1378,1993,0
1378,1994,0
1378,1995,0
1378,1996,0
1378,1997,0
1378,1998,0
1378,1999,0
1378,2000,0
1378,2001,0
1378,2002,0
1378,2003,0
1378,2004,0
1378,2005,0
1378,2006,0
1378,2007,0
1378,2008,0
1378,2009,0
1378,2010,0
1378,2011,0
1378,2012,0
1378,2013,0
65,1992,0
65,1993,0
65,1994,0
65,1995,0
65,1996,0
65,1997,0
65,1998,0
65,1999,0
65,2000,0
65,2001,0
65,2002,0
65,2003,0
65,2004,0
65,2005,0
65,2006,0
65,2007,0
65,2008,0
65,2009,0
65,2010,0
65,2011,0
65,2012,0
65,2013,0
865,1992,0
865,1993,0
865,1994,0
865,1995,0
865,1996,0
865,1997,0
865,1998,0
865,1999,0
865,2000,0
865,2001,0
865,2002,0
865,2003,0
865,2004,0
865,2005,0
865,2006,0
865,2007,0
865,2008,0
865,2009,0
865,2010,0
865,2011,0
865,2012,0
865,2013,0
897,1992,0
897,1993,0
897,1994,0
897,1995,0
897,1996,0
897,1997,0
897,1998,0
897,1999,0
897,2000,0
897,2001,0
897,2002,0
897,2003,0
897,2004,0
897,2005,0
897,2006,0
897,2007,0
897,2008,0
897,2009,0
897,2010,0
897,2011,0
897,2012,0
897,2013,0
929,1992,0
929,1993,0
929,1994,0
929,1995,0
929,1996,0
929,1997,0
929,1998,0
929,1999,0
929,2000,0
929,2001,0
929,2002,0
929,2003,0
929,2004,0
929,2005,0
929,2006,0
929,2007,0
929,2008,0
929,2009,0
929,2010,0
929,2011,0
929,2012,0
929,2013,0
961,1992,0
961,1993,0
961,1994,0
961,1995,0
961,1996,0
961,1997,0
961,1998,0
961,1999,0
961,2000,0
961,2001,0
961,2002,0
961,2003,0
961,2004,0
961,2005,0
961,2006,0
961,2007,0
961,2008,0
961,2009,0
961,2010,0
961,2011,0
961,2012,0
961,2013,0
1025,1992,0
1025,1993,0
1025,1994,0
1025,1995,0
1025,1996,0
1025,1997,0
1025,1998,0
1025,1999,0
1025,2000,0
1025,2001,0
1025,2002,0
1025,2003,0
1025,2004,0
1025,2005,0
1025,2006,0
1025,2007,0
1025,2008,0
1025,2009,0
1025,2010,0
1025,2011,0
1025,2012,0
1025,2013,0
1057,1992,0
1057,1993,0
1057,1994,0
1057,1995,0
1057,1996,0
1057,1997,0
1057,1998,0
1057,1999,0
1057,2000,0
1057,2001,0
1057,2002,0
1057,2003,0
1057,2004,0
1057,2005,0
1057,2006,0
1057,2007,0
1057,2008,0
1057,2009,0
1057,2010,0
1057,2011,0
1057,2012,0
1057,2013,0
1089,1992,0
1089,1993,0
1089,1994,0
1089,1995,0
1089,1996,0
1089,1997,0
1089,1998,0
1089,1999,0
1089,2000,0
1089,2001,0
1089,2002,0
1089,2003,0
1089,2004,0
1089,2005,0
1089,2006,0
1089,2007,0
1089,2008,0
1089,2009,0
1089,2010,0
1089,2011,0
1089,2012,0
1089,2013,0
1121,1992,0
1121,1993,0
1121,1994,0
1121,1995,0
1121,1996,0
1121,1997,0
1121,1998,0
1121,1999,0
1121,2000,0
1121,2001,0
1121,2002,0
1121,2003,0
1121,2004,0
1121,2005,0
1121,2006,0
1121,2007,0
1121,2008,0
1121,2009,0
1121,2010,0
1121,2011,0
1121,2012,0
1121,2013,0
1153,1992,0
1153,1993,0
1153,1994,0
1153,1995,0
1153,1996,0
1153,1997,0
1153,1998,0
1153,1999,0
1153,2000,0
1153,2001,0
1153,2002,0
1153,2003,0
1153,2004,0
1153,2005,0
1153,2006,0
1153,2007,0
1153,2008,0
1153,2009,0
1153,2010,0
1153,2011,0
1153,2012,0
1153,2013,0
1185,1992,0
1185,1993,0
1185,1994,0
1185,1995,0
1185,1996,0
1185,1997,0
1185,1998,0
1185,1999,0
1185,2000,0
1185,2001,0
1185,2002,0
1185,2003,0
1185,2004,0
1185,2005,0
1185,2006,0
1185,2007,0
1185,2008,0
1185,2009,0
1185,2010,0
1185,2011,0
1185,2012,0
1185,2013,0
1217,1992,0
1217,1993,0
1217,1994,0
1217,1995,0
1217,1996,0
1217,1997,0
1217,1998,0
1217,1999,0
1217,2000,0
1217,2001,0
1217,2002,0
1217,2003,0
1217,2004,0
1217,2005,0
1217,2006,0
1217,2007,0
1217,2008,0
1217,2009,0
1217,2010,0
1217,2011,0
1217,2012,0
1217,2013,0
1249,1992,0
1249,1993,0
1249,1994,0
1249,1995,0
1249,1996,0
1249,1997,0
1249,1998,0
1249,1999,0
1249,2000,0
1249,2001,0
1249,2002,0
1249,2003,0
1249,2004,0
1249,2005,0
1249,2006,0
1249,2007,0
1249,2008,0
1249,2009,0
1249,2010,0
1249,2011,0
1249,2012,0
1249,2013,0
1252,1992,0
1252,1993,0
1252,1994,0
1252,1995,0
1252,1996,0
1252,1997,0
1252,1998,0
1252,1999,0
1252,2000,0
1252,2001,0
1252,2002,0
1252,2003,0
1252,2004,0
1252,2005,0
1252,2006,0
1252,2007,0
1252,2008,0
1252,2009,0
1252,2010,0
1252,2011,0
1252,2012,0
1252,2013,0
1284,1992,0
1284,1993,0
1284,1994,0
1284,1995,0
1284,1996,0
1284,1997,0
1284,1998,0
1284,1999,0
1284,2000,0
1284,2001,0
1284,2002,0
1284,2003,0
1284,2004,0
1284,2005,0
1284,2006,0
1284,2007,0
1284,2008,0
1284,2009,0
1284,2010,0
1284,2011,0
1284,2012,0
1284,2013,0
1316,1992,0
1316,1993,0
1316,1994,0
1316,1995,0
1316,1996,0
1316,1997,0
1316,1998,0
1316,1999,0
1316,2000,0
1316,2001,0
1316,2002,0
1316,2003,0
1316,2004,0
1316,2005,0
1316,2006,0
1316,2007,0
1316,2008,0
1316,2009,0
1316,2010,0
1316,2011,0
1316,2012,0
1316,2013,0
1348,1992,0
1348,1993,0
1348,1994,0
1348,1995,0
1348,1996,0
1348,1997,0
1348,1998,0
1348,1999,0
1348,2000,0
1348,2001,0
1348,2002,0
1348,2003,0
1348,2004,0
1348,2005,0
1348,2006,0
1348,2007,0
1348,2008,0
1348,2009,0
1348,2010,0
1348,2011,0
1348,2012,0
1348,2013,0
1380,1992,0
1380,1993,0
1380,1994,0
1380,1995,0
1380,1996,0
1380,1997,0
1380,1998,0
1380,1999,0
1380,2000,0
1380,2001,0
1380,2002,0
1380,2003,0
1380,2004,0
1380,2005,0
1380,2006,0
1380,2007,0
1380,2008,0
1380,2009,0
1380,2010,0
1380,2011,0
1380,2012,0
1380,2013,0
1412,1992,0
1412,1993,0
1412,1994,0
1412,1995,0
1412,1996,0
1412,1997,0
1412,1998,0
1412,1999,0
1412,2000,0
1412,2001,0
1412,2002,0
1412,2003,0
1412,2004,0
1412,2005,0
1412,2006,0
1412,2007,0
1412,2008,0
1412,2009,0
1412,2010,0
1412,2011,0
1412,2012,0
1412,2013,0
1444,1992,0
1444,1993,0
1444,1994,0
1444,1995,0
1444,1996,0
1444,1997,0
1444,1998,0
1444,1999,0
1444,2000,0
1444,2001,0
1444,2002,0
1444,2003,0
1444,2004,0
1444,2005,0
1444,2006,0
1444,2007,0
1444,2008,0
1444,2009,0
1444,2010,0
1444,2011,0
1444,2012,0
1444,2013,0
1476,1992,0
1476,1993,0
1476,1994,0
1476,1995,0
1476,1996,0
1476,1997,0
1476,1998,0
1476,1999,0
1476,2000,0
1476,2001,0
1476,2002,0
1476,2003,0
1476,2004,0
1476,2005,0
1476,2006,0
1476,2007,0
1476,2008,0
1476,2009,0
1476,2010,0
1476,2011,0
1476,2012,0
1476,2013,0
1540,1992,0
1540,1993,0
1540,1994,0
1540,1995,0
1540,1996,0
1540,1997,0
1540,1998,0
1540,1999,0
1540,2000,0
1540,2001,0
1540,2002,0
1540,2003,0
1540,2004,0
1540,2005,0
1540,2006,0
1540,2007,0
1540,2008,0
1540,2009,0
1540,2010,0
1540,2011,0
1540,2012,0
1540,2013,0
1572,1992,0
1572,1993,0
1572,1994,0
1572,1995,0
1572,1996,0
1572,1997,0
1572,1998,0
1572,1999,0
1572,2000,0
1572,2001,0
1572,2002,0
1572,2003,0
1572,2004,0
1572,2005,0
1572,2006,0
1572,2007,0
1572,2008,0
1572,2009,0
1572,2010,0
1572,2011,0
1572,2012,0
1572,2013,0
1604,1992,0
1604,1993,0
1604,1994,0
1604,1995,0
1604,1996,0
1604,1997,0
1604,1998,0
1604,1999,0
1604,2000,0
1604,2001,0
1604,2002,0
1604,2003,0
1604,2004,0
1604,2005,0
1604,2006,0
1604,2007,0
1604,2008,0
1604,2009,0
1604,2010,0
1604,2011,0
1604,2012,0
1604,2013,0
1636,1992,0
1636,1993,0
1636,1994,0
1636,1995,0
1636,1996,0
1636,1997,0
1636,1998,0
1636,1999,0
1636,2000,0
1636,2001,0
1636,2002,0
1636,2003,0
1636,2004,0
1636,2005,0
1636,2006,0
1636,2007,0
1636,2008,0
1636,2009,0
1636,2010,0
1636,2011,0
1636,2012,0
1636,2013,0
5,1992,0
5,1993,0
5,1994,0
5,1995,0
5,1996,0
5,1997,0
5,1998,0
5,1999,0
5,2000,0
5,2001,0
5,2002,0
5,2003,0
5,2004,0
5,2005,0
5,2006,0
5,2007,0
5,2008,0
5,2009,0
5,2010,0
5,2011,0
5,2012,0
5,2013,0
891,1992,0
891,1993,0
891,1994,0
891,1995,0
891,1996,0
891,1997,0
891,1998,0
891,1999,0
891,2000,0
891,2001,0
891,2002,0
891,2003,0
891,2004,0
891,2005,0
891,2006,0
891,2007,0
891,2008,0
891,2009,0
891,2010,0
891,2011,0
891,2012,0
891,2013,0
923,1992,0
923,1993,0
923,1994,0
923,1995,0
923,1996,0
923,1997,0
923,1998,0
923,1999,0
923,2000,0
923,2001,0
923,2002,0
923,2003,0
923,2004,0
923,2005,0
923,2006,0
923,2007,0
923,2008,0
923,2009,0
923,2010,0
923,2011,0
923,2012,0
923,2013,0
955,1992,0
955,1993,0
955,1994,0
955,1995,0
955,1996,0
955,1997,0
955,1998,0
955,1999,0
955,2000,0
955,2001,0
955,2002,0
955,2003,0
955,2004,0
955,2005,0
955,2006,0
955,2007,0
955,2008,0
955,2009,0
955,2010,0
955,2011,0
955,2012,0
955,2013,0
987,1992,0
987,1993,0
987,1994,0
987,1995,0
987,1996,0
987,1997,0
987,1998,0
987,1999,0
987,2000,0
987,2001,0
987,2002,0
987,2003,0
987,2004,0
987,2005,0
987,2006,0
987,2007,0
987,2008,0
987,2009,0
987,2010,0
987,2011,0
987,2012,0
987,2013,0
1019,1992,0
1019,1993,0
1019,1994,0
1019,1995,0
1019,1996,0
1019,1997,0
1019,1998,0
1019,1999,0
1019,2000,0
1019,2001,0
1019,2002,0
1019,2003,0
1019,2004,0
1019,2005,0
1019,2006,0
1019,2007,0
1019,2008,0
1019,2009,0
1019,2010,0
1019,2011,0
1019,2012,0
1019,2013,0
1051,1992,0
1051,1993,0
1051,1994,0
1051,1995,0
1051,1996,0
1051,1997,0
1051,1998,0
1051,1999,0
1051,2000,0
1051,2001,0
1051,2002,0
1051,2003,0
1051,2004,0
1051,2005,0
1051,2006,0
1051,2007,0
1051,2008,0
1051,2009,0
1051,2010,0
1051,2011,0
1051,2012,0
1051,2013,0
1083,1992,0
1083,1993,0
1083,1994,0
1083,1995,0
1083,1996,0
1083,1997,0
1083,1998,0
1083,1999,0
1083,2000,0
1083,2001,0
1083,2002,0
1083,2003,0
1083,2004,0
1083,2005,0
1083,2006,0
1083,2007,0
1083,2008,0
1083,2009,0
1083,2010,0
1083,2011,0
1083,2012,0
1083,2013,0
1115,1992,0
1115,1993,0
1115,1994,0
1115,1995,0
1115,1996,0
1115,1997,0
1115,1998,0
1115,1999,0
1115,2000,0
1115,2001,0
1115,2002,0
1115,2003,0
1115,2004,0
1115,2005,0
1115,2006,0
1115,2007,0
1115,2008,0
1115,2009,0
1115,2010,0
1115,2011,0
1115,2012,0
1115,2013,0
1147,1992,0
1147,1993,0
1147,1994,0
1147,1995,0
1147,1996,0
1147,1997,0
1147,1998,0
1147,1999,0
1147,2000,0
1147,2001,0
1147,2002,0
1147,2003,0
1147,2004,0
1147,2005,0
1147,2006,0
1147,2007,0
1147,2008,0
1147,2009,0
1147,2010,0
1147,2011,0
1147,2012,0
1147,2013,0
1179,1992,0
1179,1993,0
1179,1994,0
1179,1995,0
1179,1996,0
1179,1997,0
1179,1998,0
1179,1999,0
1179,2000,0
1179,2001,0
1179,2002,0
1179,2003,0
1179,2004,0
1179,2005,0
1179,2006,0
1179,2007,0
1179,2008,0
1179,2009,0
1179,2010,0
1179,2011,0
1179,2012,0
1179,2013,0
1211,1992,0
1211,1993,0
1211,1994,0
1211,1995,0
1211,1996,0
1211,1997,0
1211,1998,0
1211,1999,0
1211,2000,0
1211,2001,0
1211,2002,0
1211,2003,0
1211,2004,0
1211,2005,0
1211,2006,0
1211,2007,0
1211,2008,0
1211,2009,0
1211,2010,0
1211,2011,0
1211,2012,0
1211,2013,0
1243,1992,0
1243,1993,0
1243,1994,0
1243,1995,0
1243,1996,0
1243,1997,0
1243,1998,0
1243,1999,0
1243,2000,0
1243,2001,0
1243,2002,0
1243,2003,0
1243,2004,0
1243,2005,0
1243,2006,0
1243,2007,0
1243,2008,0
1243,2009,0
1243,2010,0
1243,2011,0
1243,2012,0
1243,2013,0
1275,1992,0
1275,1993,0
1275,1994,0
1275,1995,0
1275,1996,0
1275,1997,0
1275,1998,0
1275,1999,0
1275,2000,0
1275,2001,0
1275,2002,0
1275,2003,0
1275,2004,0
1275,2005,0
1275,2006,0
1275,2007,0
1275,2008,0
1275,2009,0
1275,2010,0
1275,2011,0
1275,2012,0
1275,2013,0
1246,1992,0
1246,1993,0
1246,1994,0
1246,1995,0
1246,1996,0
1246,1997,0
1246,1998,0
1246,1999,0
1246,2000,0
1246,2001,0
1246,2002,0
1246,2003,0
1246,2004,0
1246,2005,0
1246,2006,0
1246,2007,0
1246,2008,0
1246,2009,0
1246,2010,0
1246,2011,0
1246,2012,0
1246,2013,0
1278,1992,0
1278,1993,0
1278,1994,0
1278,1995,0
1278,1996,0
1278,1997,0
1278,1998,0
1278,1999,0
1278,2000,0
1278,2001,0
1278,2002,0
1278,2003,0
1278,2004,0
1278,2005,0
1278,2006,0
1278,2007,0
1278,2008,0
1278,2009,0
1278,2010,0
1278,2011,0
1278,2012,0
1278,2013,0
1310,1992,0
1310,1993,0
1310,1994,0
1310,1995,0
1310,1996,0
1310,1997,0
1310,1998,0
1310,1999,0
1310,2000,0
1310,2001,0
1310,2002,0
1310,2003,0
1310,2004,0
1310,2005,0
1310,2006,0
1310,2007,0
1310,2008,0
1310,2009,0
1310,2010,0
1310,2011,0
1310,2012,0
1310,2013,0
1342,1992,0
1342,1993,0
1342,1994,0
1342,1995,0
1342,1996,0
1342,1997,0
1342,1998,0
1342,1999,0
1342,2000,0
1342,2001,0
1342,2002,0
1342,2003,0
1342,2004,0
1342,2005,0
1342,2006,0
1342,2007,0
1342,2008,0
1342,2009,0
1342,2010,0
1342,2011,0
1342,2012,0
1342,2013,0
1374,1992,0
1374,1993,0
1374,1994,0
1374,1995,0
1374,1996,0
1374,1997,0
1374,1998,0
1374,1999,0
1374,2000,0
1374,2001,0
1374,2002,0
1374,2003,0
1374,2004,0
1374,2005,0
1374,2006,0
1374,2007,0
1374,2008,0
1374,2009,0
1374,2010,0
1374,2011,0
1374,2012,0
1374,2013,0
